t,x,y,yaw,vx,vy,v,omega
0.0145144462585449,-0.5874208894530785,1.8952714167016016,-2.705004685002059,-0.19737802505845783,-0.44954073919085363,0.3689521889508767,2.286899581996955
0.1144988536834716,-0.5886647293963151,1.8946139324748252,-2.707480653533786,-0.1585377490533444,-0.36144197098480924,0.29585668192130155,1.8414013648513952
0.2145082950592041,-0.5886647293963151,1.8946139324748252,-2.707480653533786,-0.1239895280793048,-0.2828600214668778,0.23146106353509605,1.4414794735158858
0.3144998550415039,-0.5886647293963151,1.8946139324748252,-2.707480653533786,-0.09373336213633904,-0.2137948906370593,0.17496220678547403,1.087133907990426
0.4147796630859375,-0.5886654123345005,1.8947869966862043,-2.7057080964493743,-0.06776925122444713,-0.15424657849535386,0.12655743828743943,0.7783646682750166
0.5145819187164307,-0.6777105137594394,1.670400928896674,-1.2565908958248404,-0.04609719534362906,-0.10421508504176143,0.0848661082042034,0.5151717543696575
0.6144759654998779,-0.5884717571540122,1.8933543022513388,-2.7046599818639336,-0.028717194493884823,-0.06370041027628191,0.052974937927854876,0.2975551662743486
0.7145900726318359,-0.5884717571540122,1.8933543022513388,-2.7046599818639336,-0.01562924867521449,-0.032702554198915476,0.02799942963251162,0.12551490398908968
0.8144509792327881,-0.7061426440003865,1.6454966224013383,-1.6979531288152978,-0.006833357887617959,-0.011221516809662062,0.011997487743386557,-0.000949032486119034
0.9146418571472168,-0.7060462724593908,1.645561761637117,-1.698161338262393,-0.0023295221310953027,0.0007427018914784052,-0.0004407879384549279,-0.08183664315127752
1.0145692825317385,-0.5881362221302497,1.892763713082004,-2.7075483374445635,-0.002117741405645645,0.0031901019045053255,0.0005797915401946129,-0.11714792800638604
1.114588737487793,-0.6783668508599695,1.67002303593417,-1.2591332982076884,-0.005093828962516169,0.0005043959923696703,-0.002042078438302322,-0.14291320946637945
1.21474027633667,-0.5885412794020799,1.8941318633498807,-2.7054265191120668,-0.041614949959525735,-0.0743212643433628,0.06911720497642568,0.14752423287821992
1.314258098602295,-0.5885990819908922,1.8942278656734968,-2.7043379492760358,-0.06013282489569815,-0.11369849966903692,0.1026214737582257,0.31930899551620756
1.4147095680236816,-0.5885823252437186,1.8940354672232549,-2.705962269717221,-0.04038456269962904,-0.07572432477853379,0.06856711618829921,0.20958070231699188
1.514451265335083,-0.7065669993243456,1.6465319860875167,-1.699862349148053,-0.06835559909910224,-0.14072201385309194,0.14834947539082052,0.5600459238934307
1.614370584487915,-0.706686813088187,1.6466214768544043,-1.6974158509163564,-0.021171027097704603,-0.03341701014006002,0.035822996827243235,-0.012893756050925562
1.7147080898284912,-0.5884912445743293,1.8941811726403768,-2.7049805780413823,-0.01698609205902381,-0.025831656345527233,0.026316097506447547,-0.038169067943634914
1.8145544528961184,-0.7066756693261089,1.6465826057225563,-1.6986734838011828,-0.03569711578827309,-0.06780970766245331,0.0718084460695414,0.15802006154372558
1.914280652999878,-0.7064691425839805,1.646560592135864,-1.6991176351473878,-0.02003681114749897,-0.03871749962086142,0.040963268068356234,0.0900426157327405
2.0145397186279297,-0.7068096725348649,1.6463191259519154,-1.7001247909808577,-0.01842729974459429,-0.04041856641760783,0.042457556309845775,0.1752631290095092
2.1145520210266118,-0.7066750282145702,1.6465977250104646,-1.698299036531282,-0.03207619617709464,-0.0757634909919791,0.07922721320324978,0.430391401664009
2.214317321777344,-0.5884137757860938,1.8937831803891605,-2.7083111145673064,0.0024471456089453537,0.004957162964032834,-0.004302283539391669,-0.02046704979770704
2.3142967224121094,-0.5884143118385524,1.8940242652550343,-2.706196357560074,0.01692660761854771,0.0353632274254374,-0.03026254521017185,-0.14325290565848198
2.4146888256073,-0.7067439937035209,1.6466838950910487,-1.6971407478939031,0.05128669236094348,0.10721761245993505,-0.11282555934753556,-0.43649594488839366
