t,joy_throttle,joy_steering
4.16796350479126,0.7523503303527832,-0.0
4.1757636070251465,0.6780457496643066,-0.0
4.183573484420776,0.4055958092212677,-0.0
4.195740699768066,0.28175491094589233,-0.0
4.20360541343689,-0.0,-0.0
4.254620313644409,-0.0,-0.0
4.3049516677856445,-0.0,-0.0
4.355992317199707,-0.0,-0.0
4.359342098236084,-0.0,-0.0
4.359370470046997,-0.05880916491150856,-0.0
4.363830327987671,-0.05880916491150856,-0.0
4.363853693008423,-0.12485764175653458,-0.0
4.368387222290039,-0.12485764175653458,-0.0
4.3684165477752686,-0.22393035888671875,-0.0
4.371807098388672,-0.22393035888671875,-0.0
4.371839761734009,-0.3312591314315796,-0.0
4.376327276229858,-0.3312591314315796,-0.0
4.376354932785034,-0.45510002970695496,-0.0
4.379733324050903,-0.5706848502159119,-0.0
4.384279489517212,-0.6945257782936096,-0.0
4.3876471519470215,-0.6945257782936096,-0.0
4.3876752853393555,-0.826622724533081,-0.0
4.395496129989624,-0.9422075748443604,-0.0
4.400043725967407,-0.9422075748443604,-0.0
4.400087833404541,-1.0,-0.0
4.415663480758667,-1.0,-0.0
4.420178651809692,-1.0,-0.0
4.47035813331604,-1.0,-0.0
4.520441770553589,-1.0,-0.0
4.571097135543823,-1.0,-0.0
4.622276544570923,-1.0,-0.0
4.660062789916992,-1.0,-0.0
4.736323118209839,-1.0,-0.0
4.787112474441528,-1.0,-0.0
4.824204206466675,-0.8596469759941101,-0.0
4.827574729919434,-0.8596469759941101,-0.0
4.827597379684448,-0.36428338289260864,-0.0
4.832120895385742,-0.36428338289260864,-0.0
4.832146644592285,0.11663371324539185,-0.0
4.835507154464722,0.11663371324539185,-0.0
4.835528135299683,0.43862003087997437,-0.0
4.843674421310425,0.43862003087997437,-0.0
4.843710899353027,0.2734988331794739,-0.0
4.848160743713379,-0.12485764175653458,-0.0
4.851557493209839,-0.0,-0.0
4.9134392738342285,-0.0,-0.0
4.963469743728638,-0.0,-0.0
5.013556718826294,-0.0,-0.0
5.112589359283447,-0.0,-0.0
5.21299147605896,-0.0,-0.0
5.263225317001343,-0.0,-0.0
5.313473701477051,-0.0,-0.0
5.363556861877441,-0.0,-0.0
5.414099216461182,-0.0,-0.0
5.464253902435303,-0.0,-0.0
5.515130519866943,-0.0,-0.0
5.566253185272217,-0.0,-0.0
5.616386890411377,-0.0,-0.0
5.666492223739624,-0.0,-0.0
5.716619491577148,-0.0,-0.0
5.816445827484131,-0.0,-0.0
5.866442918777466,-0.0,-0.0
5.917062520980835,-0.0,-0.0
5.967512369155884,-0.0,-0.0
6.018296718597412,-0.0,-0.0
6.068500757217407,-0.0,-0.0
6.167302131652832,-0.0,-0.0
6.21815037727356,-0.0,-0.0
6.269968032836914,-0.0,-0.0
6.369367837905884,-0.0,-0.0
6.420076370239258,-0.0,-0.0
6.470331907272339,-0.0,-0.0
6.521047115325928,-0.0,-0.0
6.621256113052368,-0.0,-0.0
6.671868562698364,-0.0,-0.0
6.7714879512786865,-0.0,-0.0
6.872007369995117,-0.0,-0.0
6.972107172012329,-0.0,-0.0
7.071452617645264,-0.0,-0.0
7.170270919799805,-0.0,-0.0
7.220632791519165,-0.0,-0.0
7.27172327041626,-0.0,-0.0
7.371292591094971,-0.0,-0.0
7.422260284423828,-0.0,-0.0
7.523014783859253,-0.0,-0.0
