t,x,y,yaw,vx,vy,v,omega
0.7799520492553711,-0.4982664213950031,-1.325179765004211,1.3099741629708352,0.06510169476998408,0.2460272702943634,0.25449430637744874,0.024318785847756052
0.8800275325775146,-0.4984549589197632,-1.3253091065819007,1.3099279623010018,0.0446197540585658,0.16853937965593002,0.17434539196747756,0.015732168436355772
0.9798598289489746,-0.4989816268341394,-1.325564690363342,1.3067917631074006,0.02690361410709615,0.10153703575869266,0.10503951175638229,0.008373438336931507
1.08001446723938,-0.499158131723575,-1.3256947571914786,1.300645907130194,0.011953274915575138,0.0450202386026513,0.04657743595811618,0.0022425955494832623
1.1798579692840576,-0.4995737156210219,-1.3256634135275158,1.3054671727836398,-0.00023126351599727136,-0.0010110118121939827,-0.001036276226649975,-0.0026603599259889606
1.2798831462860107,-0.4983113032436921,-1.3251635493552611,1.3101957006515377,-0.009650001187621033,-0.03655671548584331,-0.03780882083130286,-0.0063354280894851655
1.3798387050628662,-0.4982024262670822,-1.32563223619846,1.304882931490731,-0.01630293809929617,-0.0616168724182966,-0.0637354763156588,-0.008782608941005353
1.4797828197479248,-0.4982024262670822,-1.32563223619846,1.304882931490731,-0.020190074251022698,-0.07619148260955387,-0.0788193339243021,-0.010001902480549519
1.579993486404419,-0.4982024262670822,-1.32563223619846,1.304882931490731,-0.021311409642800584,-0.08028054605961511,-0.08305935501498984,-0.009993308708117661
1.680016279220581,-0.4982875892818776,-1.3252394680004616,1.309620053307518,-0.01966694427462985,-0.07388406276848035,-0.07645676765702751,-0.008756827623709785
1.780174970626831,-0.4992608524132675,-1.3256347458840652,1.3066449228361785,-0.015256678146510464,-0.057002032736148484,-0.059008252668647204,-0.006292459227327289
1.8800439834594729,-0.4983839718917297,-1.3251857776329174,1.310254657426895,-0.020053330150643783,-0.077539238110147,-0.08008815170325713,-0.0052886100430319175
1.97979998588562,-0.4990050810035834,-1.325578802805612,1.306798970548864,-0.02262295826276758,-0.09550339380533408,-0.09809791068831195,-0.004805255676834083
2.079977035522461,-0.4990050810035834,-1.325578802805612,1.306798970548864,-0.0030117768968991494,-0.021817318482918006,-0.021847346696527516,0.0018817206074251205
2.1799845695495605,-0.4990527677927579,-1.3256228668784618,1.3067181423686602,0.01562940429562279,0.03586723946736023,0.0387034282323283,0.008381152411105715
2.280054807662964,-0.4987204717104301,-1.3253278258591878,1.3069279292977112,0.044337236325344365,0.13156579993464423,0.13857598363521428,0.015604631026632336
2.3801615238189697,-0.5000054335469559,-1.3257055933287571,1.3017990038169085,0.08956760570789443,0.31060076450209506,0.3232348259143328,0.029014488563346146
2.4799604415893555,-0.4944929357787387,-1.3076452209736995,1.310373373235192,0.1432050489365035,0.5323539735126951,0.5512773773689078,0.04523892412894634
2.579970598220825,-0.476336827253888,-1.2438976948054432,1.316091893198917,0.19940647165860517,0.7702127069978103,0.7956062900279599,0.06618450514504881
2.6798994541168213,-0.476336827253888,-1.2438976948054432,1.316091893198917,0.26363893005606076,1.0986414268029998,1.1296231506054162,0.09307736055280838
2.7800333499908447,-0.422252218319551,-1.0297883320854788,1.347496364825558,0.3149157066512854,1.3468652427326318,1.383162977891516,0.11004413719738473
2.880019187927246,-0.3871378235284839,-0.8870176667264643,1.344432405599609,0.36213765525924024,1.6371424187189125,1.676653733254291,0.13049633345369974
2.9798920154571533,-0.3271361137975587,-0.6214244980512362,1.3618276051130362,0.3926209572444909,1.8365037904078454,1.8780010145316641,0.1437365449373942
3.079988479614258,-0.3237895135593294,-0.6016740830342621,1.3635356437845685,0.41120507675862517,2.047118729689367,2.0879246467145753,0.15774062403144026
3.179767608642578,-0.253336284547794,-0.2476409255683664,1.39343253870455,0.41507573748628407,2.2552994897369256,2.293152904215498,0.17156778064530676
