t,joy_throttle,joy_steering
0.09918332099914551,-0.0,-1.0
0.1984245777130127,-0.0,-1.0
0.24850678443908691,-0.0,-1.0
0.34945201873779297,-0.0,-1.0
0.40030646324157715,-0.0,-1.0
0.45096611976623535,-0.0,-1.0
0.5514585971832275,-0.0,-1.0
0.602022647857666,-0.0,-1.0
0.7023224830627441,-0.0,-1.0
0.8017725944519043,-0.0,-1.0
0.9023299217224121,-0.0,-1.0
0.9535393714904785,-0.0,-1.0
1.0043518543243408,-0.0,-1.0
1.0552778244018555,-0.0,-1.0
1.155510425567627,-0.0,-1.0
1.206153392791748,-0.0,-1.0
1.3048851490020752,-0.0,-1.0
1.405179500579834,-0.0,-1.0
1.4561679363250732,-0.0,-1.0
1.492232322692871,-0.0,-1.0
1.5043742656707764,-0.0,-1.0
1.5198557376861572,-0.0,-1.0
1.5436317920684814,-0.0,-1.0
1.594083309173584,-0.0,-1.0
1.6937599182128906,-0.0,-1.0
1.7445330619812012,-0.0,-1.0
1.7954750061035156,-0.0,-1.0
1.8960497379302979,-0.0,-1.0
1.995570421218872,-0.0,-1.0
2.046436071395874,-0.0,-1.0
2.097034454345703,-0.0,-1.0
2.16420841217041,-0.0,-1.0
2.1676554679870605,-0.0,-1.0
2.223874807357788,-0.0,-1.0
2.323606252670288,-0.0,-1.0
2.3741397857666016,-0.0,-1.0
2.4252843856811523,-0.0,-1.0
2.525425672531128,-0.0,-1.0
2.576206922531128,-0.0,-1.0
2.6263644695281982,-0.0,-1.0
2.6769957542419434,-0.0,-1.0
2.7772395610809326,-0.0,-1.0
2.8773434162139893,-0.0,-1.0
2.928332805633545,-0.0,-1.0
2.978605270385742,-0.0,-1.0
3.0287346839904785,-0.0,-1.0
3.0787668228149414,-0.0,-1.0
3.1790881156921387,-0.0,-1.0
3.2783844470977783,-0.0,-1.0
3.3293216228485107,-0.0,-1.0
3.380096673965454,-0.0,-1.0
3.431328773498535,-0.0,-1.0
3.4814364910125732,-0.0,-1.0
3.531752586364746,-0.0,-1.0
3.6318137645721436,-0.0,-1.0
3.6822831630706787,-0.0,-1.0
3.7814152240753174,-0.0,-1.0
3.832231044769287,-0.0,-1.0
3.9323928356170654,-0.0,-1.0
3.9831690788269043,-0.0,-1.0
4.082826852798462,-0.0,-1.0
4.133471488952637,-0.0,-1.0
4.184067726135254,-0.0,-1.0
4.282862901687622,-0.0,-1.0
4.382738828659058,-0.0,-1.0
4.433767318725586,-0.0,-1.0
4.484100580215454,-0.0,-1.0
4.583474159240723,-0.0,-1.0
4.615609645843506,0.009304932318627834,-1.0
4.62459659576416,0.017560992389917374,-1.0
4.627882957458496,0.0340731106698513,-1.0
4.632444620132446,0.042329173535108566,-1.0
4.635832786560059,0.058841291815042496,-1.0
4.6403491497039795,0.07535341382026672,-1.0
4.643726587295532,0.09186553210020065,-1.0
4.648191690444946,0.10012158751487732,-1.0
4.651604175567627,0.12488976866006851,-1.0
4.656089782714844,0.14140188694000244,-1.0
4.65956711769104,0.16617007553577423,-1.0
4.664081335067749,0.19093824923038483,-1.0
4.66744327545166,0.1991943120956421,-1.0
