t,cmd_linear_x,cmd_angular_z
0.0,-0.0,-0.5
0.1893472671508789,-0.0,-0.5
0.1991138458251953,-0.0,-0.5
0.24916648864746094,-0.0,-0.5
0.3499746322631836,-0.0,-0.5
0.4011063575744629,-0.0,-0.5
0.4516875743865967,-0.0,-0.5
0.5519726276397705,-0.0,-0.5
0.6025080680847168,-0.0,-0.5
0.7029640674591064,-0.0,-0.5
0.8025960922241211,-0.0,-0.5
0.9029519557952881,-0.0,-0.5
0.9542102813720703,-0.0,-0.5
1.0050249099731445,-0.0,-0.5
1.0559191703796387,-0.0,-0.5
1.1561853885650635,-0.0,-0.5
1.2066693305969238,-0.0,-0.5
1.3055462837219238,-0.0,-0.5
1.4057457447052002,-0.0,-0.5
1.456786870956421,-0.0,-0.5
1.4928867816925049,-0.0,-0.5
1.504884958267212,-0.0,-0.5
1.5204174518585205,-0.0,-0.5
1.5442767143249512,-0.0,-0.5
1.5946969985961914,-0.0,-0.5
1.6944057941436768,-0.0,-0.5
1.7452044486999512,-0.0,-0.5
1.7960948944091797,-0.0,-0.5
1.89670991897583,-0.0,-0.5
1.9962129592895508,-0.0,-0.5
2.0471203327178955,-0.0,-0.5
2.097731113433838,-0.0,-0.5
2.1648573875427246,-0.0,-0.5
2.168078660964966,-0.0,-0.5
2.2244677543640137,-0.0,-0.5
2.3242597579956055,-0.0,-0.5
2.374741315841675,-0.0,-0.5
2.4258975982666016,-0.0,-0.5
2.5259830951690674,-0.0,-0.5
2.576754570007324,-0.0,-0.5
2.6269757747650146,-0.0,-0.5
2.6776397228240967,-0.0,-0.5
2.7779245376586914,-0.0,-0.5
2.878005266189575,-0.0,-0.5
2.9289636611938477,-0.0,-0.5
2.9792797565460205,-0.0,-0.5
3.0293545722961426,-0.0,-0.5
3.0792036056518555,-0.0,-0.5
3.179661512374878,-0.0,-0.5
3.2790451049804688,-0.0,-0.5
3.32991886138916,-0.0,-0.5
3.380735397338867,-0.0,-0.5
3.4318535327911377,-0.0,-0.5
3.482057571411133,-0.0,-0.5
3.532400369644165,-0.0,-0.5
3.632297992706299,-0.0,-0.5
3.6827797889709473,-0.0,-0.5
3.7820887565612793,-0.0,-0.5
3.832867383956909,-0.0,-0.5
3.9330389499664307,-0.0,-0.5
3.983677864074707,-0.0,-0.5
4.083300352096558,-0.0,-0.5
4.134115219116211,-0.0,-0.5
4.184671878814697,-0.0,-0.5
4.283357858657837,-0.0,-0.5
4.383208990097046,-0.0,-0.5
4.434402227401733,-0.0,-0.5
4.484766721725464,-0.0,-0.5
4.584074974060059,-0.0,-0.5
4.616346597671509,0.0018609864637255669,-0.5
4.625163316726685,0.003512198477983475,-0.5
4.62837815284729,0.006814622133970261,-0.5
4.633119106292725,0.008465834707021714,-0.5
4.636484146118164,0.0117682583630085,-0.5
4.640936613082886,0.015070682764053345,-0.5
4.644223928451538,0.01837310642004013,-0.5
4.648758172988892,0.020024317502975467,-0.5
4.65206241607666,0.024977953732013704,-0.5
4.6566102504730225,0.02828037738800049,-0.5
4.660161733627319,0.033234015107154846,-0.5
4.66460108757019,0.03818764984607697,-0.5
4.667959928512573,0.03983886241912842,-0.5
4.6724958419799805,0.04149007201194763,-0.5
4.6770970821380615,0.04479249715805054,-0.5
4.680292844772339,0.04974613189697266,-0.5
4.684859752655029,0.05139734745025635,-0.5
4.688122272491455,0.05469976663589478,-0.5
4.69607138633728,0.05635098218917847,-0.5
4.732819080352783,0.06130461692810059,-0.5
4.788615703582764,0.0646070420742035,-0.5
4.889084100723267,0.0646070420742035,-0.5
4.939666509628296,0.0646070420742035,-0.5
5.039278268814087,0.0646070420742035,-0.5
5.064572811126709,0.0662582516670227,-0.5
5.097016096115112,0.0679094672203064,-0.5
5.112459182739258,0.07121188640594482,-0.5
5.129229784011841,0.07286310195922852,-0.5
5.132590055465698,0.07616552710533142,-0.5
5.136979341506958,0.07781673669815065,-0.5
5.1447858810424805,0.08111916184425355,-0.5
5.180071115493774,0.08277037143707276,-0.5
5.208866596221924,0.08607279658317567,-0.5
5.258825778961182,0.08607279658317567,-0.5
5.321130275726318,0.08772400617599488,-0.5
5.371856927871704,0.08772400617599488,-0.5
5.412853002548218,0.09102643132209778,-0.5
5.448777675628662,0.09267764687538148,-0.5
5.512835741043091,0.09432885646820069,-0.5
5.55265474319458,0.0976312816143036,-0.5
5.59702730178833,0.0992824912071228,-0.5
5.620167970657349,0.10258491039276124,-0.5
5.6708598136901855,0.10258491039276124,-0.5
5.696174621582031,0.10423612594604492,-0.5
5.7051568031311035,0.10753855705261231,-0.5
5.712771654129028,0.10918976068496705,-0.5
5.72522759437561,0.11249219179153443,-0.5
5.732779026031494,0.11414339542388917,-0.5
5.740538835525513,0.11744582653045654,-0.5
5.752748966217041,0.11909703016281128,-0.5
5.788961172103882,0.12074824571609498,-0.5
5.839376926422119,0.12074824571609498,-0.5
5.884753227233887,0.12405067682266235,-0.5
5.9686737060546875,0.1257018804550171,-0.5
6.068759441375732,0.1257018804550171,-0.5
6.14487624168396,0.12900431156158448,-0.5
6.180252313613892,0.13065551519393923,-0.5
6.196775913238525,0.1339579463005066,-0.5
6.24681830406189,0.1339579463005066,-0.5
6.269178867340088,0.13560914993286133,-0.5
6.296616315841675,0.13891158103942872,-0.5
6.344893932342529,0.13891158103942872,-0.5
6.395716905593872,0.13891158103942872,-0.5
6.446428298950195,0.13891158103942872,-0.5
6.546186923980713,0.13891158103942872,-0.5
6.596916198730469,0.13891158103942872,-0.5
6.648028373718262,0.1405627965927124,-0.5
6.696653366088867,0.14386521577835085,-0.5
6.7088401317596436,0.14551643133163453,-0.5
6.748985052108765,0.14716763496398927,-0.5
6.799483060836792,0.14716763496398927,-0.5
6.844322681427002,0.15047006607055666,-0.5
6.9442079067230225,0.15047006607055666,-0.5
6.985196352005005,0.1521212697029114,-0.5
7.025195837020874,0.15542370080947876,-0.5
7.0451250076293945,0.1570749044418335,-0.5
7.048512935638428,0.1570749044418335,-0.5
7.053004264831543,0.1603773355484009,-0.5
7.10373592376709,0.1603773355484009,-0.5
7.184532880783081,0.16202855110168457,-0.5
7.233512878417969,0.16533097028732302,-0.5
7.300368547439575,0.16533097028732302,-0.5
7.304828882217407,0.1669821858406067,-0.5
7.340279817581177,0.16863338947296144,-0.5
7.391001462936401,0.16863338947296144,-0.5
7.441986799240112,0.16863338947296144,-0.5
7.492754936218262,0.16863338947296144,-0.5
7.59293007850647,0.16863338947296144,-0.5
7.643912315368652,0.16863338947296144,-0.5
7.694464206695557,0.16863338947296144,-0.5
7.744994640350342,0.16863338947296144,-0.5
7.795109033584595,0.16863338947296144,-0.5
7.846064567565918,0.16863338947296144,-0.5
7.897211790084839,0.16863338947296144,-0.5
7.947395086288452,0.16863338947296144,-0.5
8.047762870788574,0.16863338947296144,-0.5
8.097838640213013,0.16863338947296144,-0.5
8.198167085647583,0.16863338947296144,-0.5
8.249170303344727,0.16863338947296144,-0.5
8.348152875900269,0.16863338947296144,-0.5
8.398938417434692,0.16863338947296144,-0.5
8.451057195663452,0.16863338947296144,-0.5
8.501888751983643,0.16863338947296144,-0.5
8.552227020263672,0.16863338947296144,-0.5
8.602914333343506,0.16863338947296144,-0.5
8.653813362121582,0.16863338947296144,-0.5
8.704761266708374,0.16863338947296144,-0.5
8.804702520370483,0.16863338947296144,-0.5
8.904413938522339,0.16863338947296144,-0.5
8.944535970687866,0.17193582057952883,-0.5
9.044265508651733,0.17193582057952883,-0.5
9.094288349151611,0.17193582057952883,-0.5
9.194241523742676,0.17193582057952883,-0.5
9.244719982147217,0.17193582057952883,-0.5
9.34387755393982,0.17193582057952883,-0.5
9.394522190093994,0.17193582057952883,-0.5
9.445513010025024,0.17193582057952883,-0.5
9.545111179351807,0.17193582057952883,-0.5
9.552781105041504,0.17358702421188354,-0.5
9.603699445724487,0.17358702421188354,-0.5
9.70388674736023,0.17358702421188354,-0.5
9.80298399925232,0.17358702421188354,-0.5
9.85381007194519,0.17358702421188354,-0.5
9.953152418136597,0.17358702421188354,-0.5
10.05361533164978,0.17358702421188354,-0.5
10.153473615646362,0.17358702421188354,-0.5
10.25377345085144,0.17358702421188354,-0.5
10.352484941482544,0.17358702421188354,-0.5
10.453261613845825,0.17358702421188354,-0.5
10.503439903259277,0.17358702421188354,-0.5
10.576295852661133,0.17688945531845093,-0.5
10.627043008804321,0.17688945531845093,-0.5
10.677831888198853,0.17688945531845093,-0.5
10.728511333465576,0.17688945531845093,-0.5
10.778535842895508,0.17688945531845093,-0.5
10.82897138595581,0.17688945531845093,-0.5
10.879837036132812,0.17688945531845093,-0.5
10.95290994644165,0.17854067087173464,-0.5
11.003496408462524,0.17854067087173464,-0.5
11.103948831558228,0.17854067087173464,-0.5
11.154497146606445,0.17854067087173464,-0.5
11.254516363143921,0.17854067087173464,-0.5
11.354485988616943,0.17854067087173464,-0.5
11.45542860031128,0.17854067087173464,-0.5
11.556012153625488,0.17854067087173464,-0.5
11.60660696029663,0.17854067087173464,-0.5
11.657029390335083,0.17854067087173464,-0.5
11.707484483718872,0.17854067087173464,-0.5
11.807616949081421,0.17854067087173464,-0.5
11.83677864074707,0.18184309005737306,-0.5
11.936065673828125,0.18184309005737306,-0.5
11.986131191253662,0.18184309005737306,-0.5
12.036241292953491,0.18184309005737306,-0.5
12.086052894592285,0.18184309005737306,-0.5
12.136389255523682,0.18184309005737306,-0.5
12.236695051193237,0.18184309005737306,-0.5
12.335190773010254,0.18184309005737306,-0.5
12.385447025299072,0.18184309005737306,-0.5
12.436203718185425,0.18184309005737306,-0.5
12.536605596542358,0.18184309005737306,-0.5
12.635902166366577,0.18184309005737306,-0.5
12.68673586845398,0.18184309005737306,-0.5
12.737574100494385,0.18184309005737306,-0.5
12.837669849395752,0.18184309005737306,-0.5
12.9370436668396,0.18184309005737306,-0.5
12.986968040466309,0.18184309005737306,-0.5
13.087350130081177,0.18184309005737306,-0.5
13.187872648239136,0.18184309005737306,-0.5
13.239002227783203,0.18184309005737306,-0.5
13.338083267211914,0.18184309005737306,-0.5
13.388930320739746,0.18184309005737306,-0.5
13.440277814865112,0.18184309005737306,-0.5
13.490926742553711,0.18184309005737306,-0.5
13.541624307632446,0.18184309005737306,-0.5
13.642096996307373,0.18184309005737306,-0.5
13.692363262176514,0.18184309005737306,-0.5
13.792714595794678,0.18184309005737306,-0.5
13.843807697296143,0.18184309005737306,-0.5
13.86816120147705,0.18349430561065674,-0.5
13.91903567314148,0.18349430561065674,-0.5
13.969706535339355,0.18349430561065674,-0.5
14.069191932678223,0.18349430561065674,-0.5
14.169847249984741,0.18349430561065674,-0.5
14.220475196838379,0.18349430561065674,-0.5
14.31902003288269,0.18349430561065674,-0.5
14.369983673095703,0.18349430561065674,-0.5
14.420938491821289,0.18349430561065674,-0.5
14.471998691558838,0.18349430561065674,-0.5
14.522619724273682,0.18349430561065674,-0.5
14.584537506103516,0.18679672479629517,-0.5
14.68386960029602,0.18679672479629517,-0.5
14.734744787216187,0.18679672479629517,-0.5
14.785387754440308,0.18679672479629517,-0.5
14.83597183227539,0.18679672479629517,-0.5
14.886686086654663,0.18679672479629517,-0.5
14.986840724945068,0.18679672479629517,-0.5
15.086169958114624,0.18679672479629517,-0.5
15.186830997467041,0.18679672479629517,-0.5
15.23813247680664,0.18679672479629517,-0.5
15.337695121765137,0.18679672479629517,-0.5
15.437926292419434,0.18679672479629517,-0.5
15.488876581192017,0.18679672479629517,-0.5
15.539507627487183,0.18679672479629517,-0.5
15.639321565628052,0.18679672479629517,-0.5
15.739833116531372,0.18679672479629517,-0.5
15.790533065795898,0.18679672479629517,-0.5
15.890801429748535,0.18679672479629517,-0.5
15.940698623657227,0.18679672479629517,-0.5
15.991307020187378,0.18679672479629517,-0.5
16.09165596961975,0.18679672479629517,-0.5
16.191121816635132,0.18679672479629517,-0.5
16.290655374526978,0.18679672479629517,-0.5
16.390824556350708,0.18679672479629517,-0.5
16.442600965499878,0.18679672479629517,-0.5
16.54186224937439,0.18679672479629517,-0.5
16.592735528945923,0.18679672479629517,-0.5
16.64384365081787,0.18679672479629517,-0.5
16.69473433494568,0.18679672479629517,-0.5
16.79393744468689,0.18679672479629517,-0.5
16.84414839744568,0.18679672479629517,-0.5
16.894826650619507,0.18679672479629517,-0.5
16.945016622543335,0.18679672479629517,-0.5
16.995851278305054,0.18679672479629517,-0.5
17.045953512191772,0.18679672479629517,-0.5
17.096784114837646,0.18679672479629517,-0.5
17.196317672729492,0.18679672479629517,-0.5
17.29552435874939,0.18679672479629517,-0.5
17.34566903114319,0.18679672479629517,-0.5
17.44613528251648,0.18679672479629517,-0.5
17.546348810195923,0.18679672479629517,-0.5
17.596246004104614,0.18679672479629517,-0.5
17.64652919769287,0.18679672479629517,-0.5
17.746811628341675,0.18679672479629517,-0.5
17.79769253730774,0.18679672479629517,-0.5
17.848801612854004,0.18679672479629517,-0.5
17.94824528694153,0.18679672479629517,-0.5
17.99895691871643,0.18679672479629517,-0.5
18.04970097541809,0.18679672479629517,-0.5
18.088175296783447,0.17854067087173464,-0.5
18.188603162765503,0.17854067087173464,-0.5
18.28731417655945,0.17854067087173464,-0.5
18.386897802352905,0.17854067087173464,-0.5
18.43908429145813,0.17854067087173464,-0.5
18.4899582862854,0.17854067087173464,-0.5
18.540021181106567,0.17854067087173464,-0.5
18.590564012527466,0.17854067087173464,-0.5
18.64066791534424,0.17854067087173464,-0.5
18.690752267837524,0.17854067087173464,-0.5
18.790255069732666,0.17854067087173464,-0.5
18.89079737663269,0.17854067087173464,-0.5
18.94144868850708,0.17854067087173464,-0.5
19.040990829467773,0.17854067087173464,-0.5
19.091848850250244,0.17854067087173464,-0.5
19.142198085784912,0.17854067087173464,-0.5
19.24254298210144,0.17854067087173464,-0.5
19.341256141662598,0.17854067087173464,-0.5
19.442110538482666,0.17854067087173464,-0.5
19.5420925617218,0.17854067087173464,-0.5
19.592329740524292,0.17854067087173464,-0.5
19.642499685287476,0.17854067087173464,-0.5
19.741966009140015,0.17854067087173464,-0.5
19.792911052703857,0.17854067087173464,-0.5
19.843132495880127,0.17854067087173464,-0.5
19.893126726150513,0.17854067087173464,-0.5
19.943828582763672,0.17854067087173464,-0.5
19.994696378707886,0.17854067087173464,-0.5
20.094526767730713,0.17854067087173464,-0.5
20.144638776779175,0.17854067087173464,-0.5
