t,x,y,yaw,vx,vy,v,omega
0.0798878669738769,0.1848404290425812,-0.2499312642059913,-2.9707343533757293,-0.0002959408520629013,0.00023869034202698405,0.00025104762230454493,-0.00021911840057934533
0.1911089420318603,0.1847459697046901,-0.2497805559532229,-2.9707245899148305,-0.00018402231048797495,0.00016399492796554345,0.00015345714935491908,-0.00010660133172210721
0.279951810836792,0.1847248780725539,-0.249901477349642,-2.970685562372096,-8.54113012892287e-05,9.84968017018821e-05,6.741496423111101e-05,-7.201072886373723e-06
0.3798820972442627,0.1848157367862018,-0.2499358425393184,-2.9707351779453224,-1.0782446666253804e-07,4.2195963236000034e-05,-7.068215520526111e-06,7.908237592785518e-05
0.4796986579895019,0.1848214216716881,-0.2498701988641184,-2.970813157084549,7.188811997972341e-05,-4.9075874321027895e-06,-7.000828683632196e-05,0.00015224901472057944
0.5798747539520264,0.1847766878852351,-0.2498010825833491,-2.970536284821001,0.00013057653204992935,-4.281385030242631e-05,-0.00012138291363155371,0.00021229884349179912
0.6799330711364746,0.1848196045414977,-0.2498856562876792,-2.9705536901651644,0.00017595741174395517,-7.152282537497058e-05,-0.00016121629078577005,0.00025923186224151426
0.7798805236816406,0.1847922844784758,-0.2499375141640223,-2.9709593166933623,0.0002080307590618008,-9.103451264973557e-05,-0.00018955136168310522,0.0002930480709697246
0.8797342777252197,0.1848407746982001,-0.2498154418330136,-2.970860945308829,0.00022679657400346634,-0.00010134891212672138,-0.0002062795817915409,0.00031374746967643047
0.9800801277160645,0.1847987680486996,-0.2498975813465632,-2.9705028026083298,0.00023225485656895177,-0.00010246602380592781,-0.00021141839356530212,0.0003213300583616317
1.080097198486328,0.1848427603216966,-0.2499036773029542,-2.970499961643074,0.00022440560675805916,-9.438584768726391e-05,-0.00020505907321827335,0.00031579583702863456
1.1800146102905271,0.185145438588846,-0.2499071482450335,-2.9701392329600678,8.36682272432783e-05,-2.660734584021898e-07,-8.239607368654568e-05,0.00017852371225983432
1.280013084411621,0.1848267108373232,-0.2498698973205256,-2.9705242309321958,0.00012959353053143725,-4.132662642752222e-05,-0.00012066666203626934,0.0003147875787187365
1.3800020217895508,0.184770371537561,-0.2499389323629561,-2.9707702286692195,5.173599063261827e-05,3.955313144580509e-06,-5.165536348901583e-05,0.0001368893012311384
1.4803361892700195,0.1851745720278834,-0.2500090984351412,-2.970187693690482,0.00010169424918369651,5.5754184900194854e-05,-0.00010971384966063503,0.00020432536210668317
1.5798332691192627,0.1847989994323482,-0.2499076531775572,-2.970737952424448,8.838003601194765e-05,8.592980007911429e-05,-0.00010170339129049696,0.00027138571090186414
1.6800322532653809,0.1850653741635655,-0.2498538204384983,-2.969897852495873,6.275224050134726e-05,5.843004970696071e-05,-7.181248916732037e-05,0.00014909423826497958
1.780334234237671,0.1848197073147889,-0.2499389059446583,-2.970866072440518,-6.83746960182972e-05,8.600521330657043e-05,5.276848697584266e-05,-0.00022013752543466325
1.8800132274627688,0.1848421088542032,-0.2498197863496154,-2.9708725852634297,-2.972217468965102e-05,8.201211726449869e-05,1.5356892084657433e-05,-0.00019079647061624738
1.9800162315368648,0.1851125534174769,-0.2498620344467341,-2.9699145238922515,-2.768095526033392e-05,2.5915802723270286e-05,2.284667718179243e-05,-0.0001044647498312512
2.0797362327575684,0.1846933539730315,-0.2497661535199006,-2.9706533015669514,4.628651080472966e-06,-2.568993248603605e-05,-1.9112516265423657e-07,-0.00010879623507252523
2.17970609664917,0.1852062372862443,-0.2499965093218106,-2.9700196014887306,5.708112265955922e-05,-5.2891549265065944e-05,-4.7212716977941015e-05,-0.00017619095775799065
2.280162811279297,0.1847710407637745,-0.2497800045796824,-2.970867157327123,-0.00013273504943845348,-3.176734206025711e-05,0.0001362025032758681,-0.00047258017514273387
2.3798282146453857,0.1851952538222909,-0.2499204396194391,-2.9700851682824263,-0.00016985308739774635,-4.169596899956593e-05,0.00017447726995735454,-0.00048141349674905853
2.480046510696411,0.1847646753782676,-0.2499105424559477,-2.970760605702925,2.157886642075498e-05,-0.00010126570172078273,-4.049350387307227e-06,-0.0002100573395469596
2.579976320266724,0.1848048269406531,-0.249921951828865,-2.970906769985504,7.072019744059146e-07,-8.280447599299818e-05,1.3368102726662449e-05,-0.00012503350715639683
2.679975271224976,0.1848222957080208,-0.2498685027182795,-2.970887887881072,4.717131476952505e-05,-3.8512293765931814e-05,-3.9943343715113493e-05,0.0001281120094182575
2.779937028884888,0.1851829356276989,-0.250020789521837,-2.970183589269396,-1.2498840493404585e-05,-1.99185974344325e-05,1.5713208730600072e-05,5.641392445782101e-05
2.8798415660858154,0.1848187729620503,-0.2499132909840832,-2.970696824251517,-1.853883064317427e-06,3.5893056851213356e-06,1.2164612251825263e-06,0.00019474257995531763
2.9799301624298096,0.1848593593839686,-0.2498913728648097,-2.970767758059877,1.9101868897039055e-05,3.1772991116865885e-05,-2.4225097811354037e-05,0.00046602615485422105
3.0800132751464844,0.1848365795333594,-0.2498154382209646,-2.970782703902944,-6.146841370536886e-05,5.8808611508567345e-05,5.057756819486069e-05,0.00031462786760798334
3.1798624992370605,0.1847537471930016,-0.2498307521471384,-2.970510527619681,1.713866526757528e-05,2.686574697461936e-05,-2.1462320391577217e-05,0.00031344433598949617
3.279982566833496,0.1851711536387816,-0.2499813264254662,-2.969992650481845,-8.094898839281807e-05,6.562739092576004e-05,6.855360320221576e-05,3.5109029633967337e-06
3.380131244659424,0.1852144016296813,-0.2500176348337871,-2.9701816710375235,-3.8145420300445335e-05,2.164227231648847e-05,3.389481844632936e-05,-6.446750735163154e-05
3.479940414428711,0.1847290313898105,-0.2498041015728806,-2.97050252510524,-0.00015648207083194567,8.143526949469689e-06,0.00015281090388794883,-0.00044166090967297233
3.579842329025269,0.1847688546733594,-0.2498300661929504,-2.9705974574008165,-0.0001040918398548616,-3.4855728959451264e-05,0.00010850491444174684,-0.0007154408594621381
3.680057048797608,0.1848326847859751,-0.2499334804433143,-2.9706272834430885,-8.083513217310538e-05,-4.1983115391630056e-05,8.679937927026407e-05,-0.0007777847581310476
3.779807567596436,0.1848284921160976,-0.2499298043181219,-2.970819515944916,-5.5336131135434556e-05,-5.1983031201164286e-05,6.336541296021268e-05,-0.0007053743418240083
3.879793167114258,0.1848321869672799,-0.2498166907066523,-2.970715442563462,-0.00016611381616297733,-3.664707382521927e-06,0.00016431770301856261,-0.0007564873624867352
3.98004937171936,0.184851864427885,-0.2499207537230091,-2.970970215323884,-0.00014245376271245294,6.060583285929545e-06,0.0001393561686693549,-0.0006342895026386491
4.08002495765686,0.184851864427885,-0.2499207537230091,-2.970970215323884,-0.00012746221738639193,2.685021002214131e-05,0.00012105232059121202,-0.00040431792094050567
4.179965257644653,0.184851864427885,-0.2499207537230091,-2.970970215323884,-5.818793148269514e-05,1.3941717237040546e-05,5.4975755485497005e-05,-4.350534367733583e-05
4.280042409896851,0.184851864427885,-0.2499207537230091,-2.970970215323884,6.852473922199561e-05,-1.0863553695953515e-05,-6.568512442031767e-05,0.0003381637192034215
4.379868030548096,0.184851864427885,-0.2499207537230091,-2.970970215323884,7.442217674475966e-05,-2.5075504300399454e-05,-6.9083797582038e-05,0.0003761492930603322
4.480011701583862,0.184851864427885,-0.2499207537230091,-2.970970215323884,-4.599137793816557e-05,4.248745909780395e-05,3.810935823677185e-05,0.0004270654922945427
4.58008337020874,0.1846873291593829,-0.2498143838714702,-2.9706050335763527,-4.029212008441283e-05,3.766384597302542e-05,3.3295831911563094e-05,0.00041436472455375073
4.679952621459961,0.1847630925252516,-0.2498565923359641,-2.970654905148589,-4.615257611856674e-06,8.969740241256477e-06,3.022182220546531e-06,0.00034109153092790057
4.779605150222778,0.1848417006416053,-0.249912292523818,-2.9705650251534284,-8.262571151887964e-05,5.476589681561658e-05,7.20993487194672e-05,9.004713308756462e-05
4.879876613616943,0.18487080162848,-0.2499199588230199,-2.970724237327545,1.0489622119886667e-05,8.414898371974892e-05,-2.464540702458872e-05,0.00017542285747891573
4.979986906051636,0.1848130193210727,-0.2498594068415073,-2.97067069970382,1.951885942455718e-06,3.891474558054275e-05,-8.542489466699157e-06,-2.554928880310614e-05
5.080003499984741,0.1848769375362731,-0.2498874635212401,-2.970637740461408,0.00010800467848984946,8.564282707504076e-06,-0.00010788725376932106,8.799728514058414e-06
5.179704904556274,0.1848237562250443,-0.2498977073940598,-2.970697388092745,0.00020302369163500717,-8.896731825522482e-06,-0.00019855320750502778,1.1493614142904507e-05
5.27968955039978,0.184864678745575,-0.2499266448856359,-2.970919682496668,0.00022224170052617936,1.2695112878349096e-06,-0.0002192283026033633,6.572826818863897e-05
5.3798158168792725,0.1847680424373305,-0.2497883660688285,-2.970653128916801,0.0005886697588150585,1.135595540335127e-05,-0.0005820218630973151,0.001287473234531461
5.47998309135437,0.1848384034022122,-0.249876867161829,-2.970922026545169,0.0006444761397358459,0.00027335013051371215,-0.000681539282223369,0.0033935130845264977
