t,x,y,z,yaw
0.2571990489959717,0.4155866443617992,3.012177902171001,0.19060309251471272,1.5569441355482199
0.3571045398712158,0.4157644152315944,3.0113926166078384,0.19164379879034674,1.5561814674411047
0.45706820487976074,0.4146055845157047,3.01355672205622,0.1905453562389856,1.5589190783541873
0.557225227355957,0.4144712020053816,3.0141077690684037,0.18962447417838388,1.5608537147477968
0.6572041511535645,0.4144712020053816,3.0141077690684037,0.18962447417838388,1.5608537147477968
0.7572205066680908,0.4158145423779847,3.0143173948676987,0.18972563536308223,1.5517679267204678
0.8571383953094482,0.41572699457558104,3.014558200818766,0.18989061386372003,1.551804131756049
0.9571671485900879,0.4156937786243949,3.011903387023304,0.19078602164986566,1.5572119557805606
1.0571930408477783,0.4155285035561476,3.0118425786430127,0.19129288929656338,1.5562338334230064
1.1571993827819824,0.41569684156479253,3.0116197237056843,0.19156771747763937,1.5559866343596622
1.2572622299194336,0.4153862996299602,3.0123102793285192,0.1905127074887234,1.5580492066926754
1.3571999073028564,0.4156239111979364,3.012086475101723,0.19065615928296323,1.557181861286923
1.4570918083190918,0.41571204897018116,3.0114830429731176,0.19164494095577556,1.5562998794882483
1.5574984550476074,0.4153803050535512,3.012170680713863,0.19046413219623598,1.5578619471516446
1.6571204662322998,0.4146131255996337,3.0134586591266137,0.19065746176855505,1.5588140290580064
1.994208574295044,0.41582320654983607,3.0115286200746594,0.19105535235403326,1.5565426338279462
1.9943568706512451,0.41582320654983607,3.0115286200746594,0.19105535235403326,1.5565426338279462
1.9944067001342773,0.4155347356756217,3.011534074477791,0.19151666197003106,1.5569110147270084
2.0570712089538574,0.41552445249665865,3.0117501698819447,0.1914311847294244,1.5563188626168334
2.157261848449707,0.4153868714718469,3.012243271692556,0.1904564752213801,1.557992520673245
2.257258415222168,0.4153868714718469,3.012243271692556,0.1904564752213801,1.557992520673245
2.357296943664551,0.4144201044928253,3.014182268842901,0.1895474086578815,1.5608980591453414
2.4572880268096924,0.4144201044928253,3.014182268842901,0.1895474086578815,1.5608980591453414
2.5572469234466553,0.4155413361164778,3.011589455255161,0.1913989110232883,1.5559118281157793
2.6572399139404297,0.415461524684871,3.012175166333881,0.1905812619430049,1.5574410110120605
2.7572519779205322,0.4156729881884315,3.0118565969372177,0.1906624702560278,1.5573640822338546
2.8572280406951904,0.4154843940495615,3.0121557661649034,0.190500768068005,1.5574627697069658
2.9572267532348633,0.4154158317060595,3.012326572273361,0.19042086548921686,1.55767861635712
3.057262897491455,0.4154158317060595,3.012326572273361,0.19042086548921686,1.55767861635712
3.1571855545043945,0.3724874382541318,3.118660590754332,0.12006046905530794,1.5598551383474735
3.2572193145751953,0.3724874382541318,3.118660590754332,0.12006046905530794,1.5598551383474735
3.3572378158569336,0.3724874382541318,3.118660590754332,0.12006046905530794,1.5598551383474735
3.457120656967163,0.3724874382541318,3.118660590754332,0.12006046905530794,1.5598551383474735
3.5569798946380615,0.41556724982374943,3.0119491681695343,0.19069867851448313,1.5573493150444195
3.657238245010376,0.41451911758165083,3.013949440531645,0.18964026891079566,1.5609554717916103
3.7572243213653564,0.41443568043833623,3.014052085907611,0.1895243715963893,1.5616084810171194
3.857097864151001,0.414460435258514,3.014149170742561,0.18957056547112713,1.5612766817265753
3.9574825763702393,0.414460435258514,3.014149170742561,0.18957056547112713,1.5612766817265753
4.057269096374512,0.414460435258514,3.014149170742561,0.18957056547112713,1.5612766817265753
4.157242059707642,0.414460435258514,3.014149170742561,0.18957056547112713,1.5612766817265753
4.257382154464722,0.414460435258514,3.014149170742561,0.18957056547112713,1.5612766817265753
4.3572845458984375,0.414460435258514,3.014149170742561,0.18957056547112713,1.5612766817265753
4.457114219665527,0.3723871404526992,3.1189188439292277,0.11936659699070655,1.5616384307620337
4.5572733879089355,0.41521644371253197,3.015199576317843,0.19059281097388703,1.5545158103821952
4.657212495803833,0.41581260181611046,3.0116051955979724,0.19090120280914202,1.5568604861997466
4.757083892822266,0.41544344168636227,3.0118489233171273,0.19121959279126094,1.5568196788335331
4.857447385787964,0.4145490637796956,3.0140301509375997,0.1897411618894303,1.5606615527002408
4.957435369491577,0.4156406509605989,3.0120269731839957,0.19072816827401373,1.5566224952804633
5.057246685028076,0.3722851853665616,3.118994836456782,0.1194367747305236,1.5622688524738866
5.157106876373291,0.3721740875538232,3.118970051868998,0.11941262935023902,1.5626989968086553
5.257999658584595,0.37238462325738225,3.118815440506957,0.12018478985392628,1.5609357335390086
5.357456922531128,0.37228240983405286,3.1189505562267015,0.11946640806179232,1.5622120200367222
5.457221269607544,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
5.557239770889282,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
5.657217025756836,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
5.757267951965332,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
5.857229232788086,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
5.957234621047974,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
6.057321548461914,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
6.157197713851929,0.3714872058465588,3.119409778977589,0.11897894185999625,1.56286361641964
6.2572596073150635,0.41557150255855935,3.011933904793452,0.19070182515267775,1.557696075917726
6.357264041900635,0.37123013589890197,3.119752650187591,0.11713631339112038,1.5609441812407674
6.457281589508057,0.37123013589890197,3.119752650187591,0.11713631339112038,1.5609441812407674
