X,Y
0.03015310550461745,-0.06633169254267815
0.07383443056129822,-0.0440648261704732
0.11775412666548776,-0.022444481436472083
0.16190834354443218,-0.0014610421998884505
0.20629323092537735,0.01889510768006408
0.2509049385355693,0.03863358434417179
0.29573961610225397,0.05776400393322105
0.34079341335267743,0.07629598258799826
0.3860624800140856,0.09423913644928968
0.43154296581372464,0.11160308165788174
0.47723102047884014,0.12839743435456066
0.5231227937366785,0.14463181068011294
0.5692144353144853,0.16031582677532477
0.615502094939507,0.1754590987809827
0.6619819223389891,0.19007124283787277
0.7086500672401781,0.2041618750867816
0.7555026793703193,0.21774061166849534
0.8025359084566596,0.2308170687238006
0.8497459042264441,0.24340086239348346
0.8971288164069191,0.2555016088183303
0.944680794725331,0.26712892413912753
0.9923979889089253,0.2782924244966616
1.040276548684948,0.28900172603171864
1.0883126237806449,0.2992664448850851
1.1365023639232628,0.30909619719754733
1.1848419188400467,0.31850059910989165
1.2333274382582435,0.32748926676290446
1.2819550719050987,0.33607181629737204
1.3307209695078581,0.3442578638540808
1.3796212807937678,0.3520570255738169
1.4286521554900737,0.3594789175973669
1.4778097433240223,0.36653315606551706
1.5270901940228596,0.3732293571190538
1.5764896573138307,0.37957713689876327
1.6260042829241825,0.3855861115454321
1.6756302205811604,0.3912658971998464
1.7253636200120106,0.3966261100027925
1.775200630943979,0.4016763660950569
1.8251374031043117,0.40642628161742594
1.8751700862202547,0.4108854727106859
1.9252948300190533,0.415063555515623
1.9755077842279551,0.4189701461730239
2.025805098574205,0.4226148608236746
2.0761829227850486,0.42600731560836164
2.1266374065877325,0.42915712666787137
2.177164699709502,0.43207391014299007
2.2277609518776043,0.43476728217450406
2.278422312819285,0.4372468589031998
2.3291449322617894,0.43952225646986354
2.3799249599323637,0.44160309101528156
2.430758545558254,0.4434989786802404
2.481641838866707,0.4452195356055263
2.5325709895849684,0.44677437793192565
2.583542147440282,0.4481731218002245
2.6345514621598976,0.4494253833512098
2.685595083471058,0.45054077872566717
2.736669161101011,0.45152892406438366
2.787769844777001,0.45239943550814493
2.838893284226276,0.4531619291977379
2.89003562917608,0.45382602127394855
2.9411931928604185,0.4544009889717581
2.9923642372769224,0.4548920702600567
3.0435483048629375,0.45530184909846494
3.0947449604621444,0.4556328630042565
3.1459537689182304,0.45588764949470506
3.1971742950748747,0.456068746087084
3.248406103775762,0.4561786902986668
3.2996487598645743,0.45622001964672726
3.3509018281849947,0.4561952716485388
3.402164873580706,0.456106983821375
3.453437460895392,0.45595769368250944
3.504719154972735,0.4557499387492156
3.5560095206564197,0.45548625653876734
3.607308122790126,0.4551691845684379
3.658614526217538,0.45480126035550084
3.7099282957823396,0.45438502141723
3.761248996328213,0.4539230052708986
3.8125761926988413,0.45341774943378044
3.863909449737908,0.45287179142314893
3.915248332289094,0.45228766875627785
3.966592405196085,0.4516679189504404
4.017941233302563,0.4510150795229106
4.069294381452209,0.4503316879909617
4.120651414488709,0.44962028187186726
4.172011897255744,0.448883398682901
4.223375394596996,0.4481235759413362
4.274741471356152,0.4473433511644469
4.32610969237689,0.4465452618695061
4.377479622502895,0.44573184557378787
4.428850826577851,0.4449056397945654
4.480222869445441,0.44406918204911244
4.531595315949345,0.4432250098547024
4.582967730933249,0.44237566072860907
4.634339679240836,0.4415236721881058
4.685710725715788,0.4406715817504663
4.7370804352017855,0.439821926932964
4.788448372542516,0.43897724525287257
4.83981410258166,0.4381400742274655
4.891177190162899,0.43731295137401627
4.9425372001299195,0.43649841420979885
4.993893697326401,0.4356990002520862
5.045246246596028,0.43491724701815226
5.096594412782484,0.43415569202527055
5.147937760729452,0.4334168727907146
5.1992758552806135,0.43270332683175794
5.250608261279651,0.4320175916656741
5.30193454357025,0.43136220480973675
5.353254266996093,0.43073970378121945
5.404566996400861,0.4301526260973957
5.455872296628238,0.4296035092755389
5.5071697325219064,0.42909489083292285
5.558458868925551,0.42862930828682116
5.609739270682853,0.42820929915450723
5.661010502637495,0.4278374009532545
5.7122721296331616,0.42751615120033687
5.763523716513535,0.4272480874130277
5.814764828122296,0.42703574710860054
5.86599502932234,0.4268816676990428
5.917214014585333,0.4267876762054093
5.968421917059596,0.42675319524428706
6.019618962611938,0.4267771392384794
6.070805377109171,0.42685842261078877
6.121981386418104,0.4269959597840181
6.173147216405548,0.42718866518097004
6.224303092938309,0.4274354532244472
6.275449241883203,0.4277352383372525
6.326585889107036,0.4280869349421887
6.377713260476618,0.42848945746205835
6.428831581858762,0.4289417203196645
6.479941079120274,0.4294426379378095
6.53104197812797,0.42999112473929646
6.582134504748656,0.4305860951469279
6.633218884849142,0.4312264635835067
6.684295344296238,0.4319111444718354
6.7353641089567535,0.4326390522347169
6.7864254046975026,0.43340910129495397
6.837479457385293,0.43422020607534934
6.888526492886931,0.4350712809987055
6.9395667370692316,0.4359612404878255
6.990600415799004,0.436888998965512
7.041627754943057,0.4378534708545677
7.0926489803682,0.4388535705777954
7.143664317941245,0.4398882125579976
7.194673993528999,0.4409563112179775
7.24567823299828,0.4420567809805375
7.296677262215887,0.44318853626848026
7.3476713070486355,0.4443504915046089
7.3986605933633385,0.44554156111172594
7.449645347026801,0.446760659512634
7.5006257939058365,0.4480067011301361
7.551602159867251,0.4492786003870346
7.602574670777862,0.45057527170613276
7.653543552504471,0.4518956295102329
7.704509030913893,0.45323858822213786
7.755471331872938,0.4546030622646505
7.806430681248413,0.4559879660605735
7.85738730490713,0.4573922140327094
7.908341428715901,0.4588147206038614
7.959293278541532,0.4602544001968318
8.010243080250838,0.46171016723442365
8.061191059710625,0.46318093613943934
8.112137442787704,0.4646656213346819
8.163082455348883,0.466163137242954
8.214026323260978,0.4676723982870584
8.264969272390795,0.4691923188897979
8.315911528605143,0.470721813473975
8.366853317770834,0.47225979646239274
8.41779486575468,0.4738051822778535
8.468736398423488,0.47535688534316056
8.519678141644066,0.47691382008111616
8.57062032128323,0.47847490091452327
8.621563163207785,0.48003904226618455
8.672506893284543,0.48160515855890285
8.723451737380316,0.48317216421548087
8.77439792136191,0.4847389736587212
8.825345671096139,0.4863045013114268
8.876295212449808,0.48786766159640016
8.927246771289735,0.48942736893644445
8.978200573482722,0.490982537754362
9.029156844895583,0.4925320824729557
9.080115811395128,0.4940749175150283
9.131077698848168,0.4956099573033826
9.18204273312151,0.4971361162608211
9.233011140081965,0.49865230881014666
9.283983145596343,0.5001574493741623
9.33495897553146,0.5016504523756706
9.385938855754114,0.5031302322374739
9.436923012131125,0.5045957033823755
9.487911670529298,0.5060457802331777
9.538905056815452,0.5074793772126839
9.589903396856384,0.508895408743696
9.640906916518912,0.5102927892490174
9.691915841669841,0.5116704331514503
9.742930398175986,0.513027254873798
9.793950811904157,0.5143621688388629
9.84497730872116,0.5156740894694477
9.896010114493812,0.5169619311883554
9.947049455088914,0.5182246084183886
9.998095556373283,0.5194610355823499
10.049148644213725,0.5206701271030423
10.100208944477053,0.5218507974032683
10.151276683030074,0.5230019609058308
10.202352085739602,0.5241225320335327
10.253435378472444,0.5252114252091764
10.304526787095412,0.5262675548555648
10.35562653747531,0.5272898353955003
10.406734855478962,0.5282771812517866
10.457851966973163,0.5292285068472254
10.508978097824729,0.5301427266046199
10.560113473900469,0.5310187549467729
10.611258321067197,0.5318555062964868
10.662412865191722,0.532651895076565
10.71357733214085,0.5334068357098096
10.764751947781395,0.5341192426190235
10.815936937980164,0.5347880302270095
10.86713252860397,0.5354121129565704
10.918338945519618,0.5359904052305089
10.969556414593928,0.5365218214716277
11.020785161693698,0.5370052761027295
11.07202541268575,0.5374396835466174
11.12327739343688,0.5378239582260935
11.174541329813913,0.5381570145639611
11.22581744768365,0.5384377669830228
11.2771059729129,0.5386651299060812
11.328407131368477,0.538838017755939
11.379721148917191,0.5389553449553992
11.431048251425855,0.5390160259272644
11.482388520601232,0.5390194886133767
11.533736055665198,0.5389864714374574
11.58507695818033,0.5389662016495179
11.636396771835901,0.5390098937255549
11.687681040321156,0.5391687621415636
11.738915307325357,0.5394940213735405
11.79008511653777,0.5400368858974814
11.841176011647644,0.5408485701893825
11.892173536344242,0.5419802887252394
11.943063234316822,0.5434832559810482
11.993830649254651,0.5454086864328053
12.044461324846974,0.547807794556506
12.094940804783057,0.5507317948281465
12.145254632752152,0.5542319017237228
12.195388352443528,0.5583593297192311
12.245327507546442,0.5631652932906673
12.295057641750143,0.568701006914027
12.344564298743899,0.5750176850653068
12.393833022216965,0.582166542220502
12.442849355858606,0.5901987928556094
12.491598843358068,0.5991656514466241
12.540067028404618,0.6091183324695424
12.588239454687512,0.6201080504003602
12.636101665896014,0.6321860197150742
12.683639205719377,0.6454034548896793
12.730837617846865,0.6598115704001719
12.777682445967727,0.6754615807225479
12.82415923377123,0.6924047003328044
12.87025352494663,0.7106921437069356
12.915950863183188,0.7303751253209381
12.961236792170158,0.7515048596508078
13.006104320631318,0.774110150182659
13.050609709434555,0.7980299093634021
13.094841072077237,0.8230074239659319
13.138886764680727,0.8487852523748014
13.182835143366411,0.8751059529745637
13.22677456425566,0.9017120841497724
13.270793383469845,0.9283462042849779
13.314979957130346,0.9547508717647334
13.35942264135852,0.9806686449735912
13.404209792275763,1.0058420822961056
13.449429766003426,1.0300137421168263
13.495170918662899,1.0529261828203071
13.541521606375545,1.0743219627911005
13.588570185262746,1.09394364041376
13.636405011445872,1.1115337740728357
13.685114441046293,1.1268349221528817
13.734782195322053,1.1396008480778306
13.785359138851895,1.149906503668624
13.836646815361235,1.1581878321978398
13.888438826782567,1.1648999766632684
13.940528775048389,1.1704980800627003
13.9927102620912,1.1754372853939266
14.0447768898435,1.1801727356547385
14.096522260237789,1.1851595738429261
14.14773997520656,1.1908529429562804
14.198223636682318,1.197707985992592
14.247766846597559,1.2061798459496529
14.29616320688478,1.2167236658252523
14.343212919354977,1.22977647449777
14.388822882036553,1.2454824609055342
14.432986389594422,1.2637486885622842
14.475699219890304,1.2844754055648298
14.516957150785935,1.3075628600099831
14.556755960143027,1.3329112999945543
14.595091425823318,1.3604209736153567
14.631959325688527,1.389992128969201
14.667355437600385,1.4215250141528977
14.701275539420614,1.454919877263258
14.733715409010937,1.4900769663970939
14.764670824233086,1.526896529651218
14.79413756294878,1.5652788151224388
14.822111403019749,1.6051240709075685
14.84858812230772,1.6463325451034194
14.873563498674422,1.6888044858068052
14.89703330998157,1.7324401411145312
14.918993334090896,1.777139759123412
14.939452259666167,1.8227981317316235
14.958611121670423,1.8692287638954148
14.976818596429386,1.916182766259739
14.994427133523654,1.9634096548646462
15.01178918253384,2.0106589457501958
15.02925719304054,2.0576801549564405
15.04718361462436,2.10422279852344
15.065867507805168,2.150066708635664
15.08516830581921,2.1952413529654202
15.104729279041665,2.239898943890087
15.124192194360406,2.284192547518838
15.143198818663302,2.3282752299608385
15.161390918838231,2.3723000573252624
15.17841026177306,2.416420095721281
15.193898696828754,2.460788380023936
15.207595781927637,2.505520941010978
15.219527825161148,2.5506252116975685
15.229773468185588,2.596088805378878
15.238411352657291,2.6418993353500837
15.24552012023256,2.6880444149063605
15.251178412567725,2.7345116573428796
15.255464871319093,2.781288675954816
15.258458138142982,2.8283630840373455
15.260236854695718,2.8757224948856437
15.260879662633606,2.9233545217948804
15.260465203612972,2.971246778060233
15.259072119290122,3.0193868769768746
15.25677905132139,3.067762431839984
15.253664641363079,3.116361055944729
15.249807531071509,3.1651703625862857
15.245286362102998,3.2141779650598297
15.240179776113862,3.2633714766605375
15.23456641476042,3.312738510683579
15.228524919698987,3.3622666804241295
15.222133932585882,3.411943599177365
15.21547209507742,3.4617568802384593
15.20861804882992,3.5116941369025882
15.201650435499692,3.5617429824649225
15.194647896743064,3.6118910302206384
15.187689074216348,3.66212589346491
15.180852609575856,3.712435185492915
15.174217144477911,3.762806519599821
15.16786110793789,3.813227536187557
15.161835540022004,3.863689367109107
15.156137370659442,3.9141900419956124
15.150757182989798,3.964728399545578
15.145685560152664,4.01530327845752
15.140913085287641,4.065913517429953
15.136430341534323,4.116557955161389
15.132227912032299,4.167235430350345
15.12829637992117,4.217944781695328
15.124626328340526,4.2686848478948525
15.121208340429968,4.319454467647434
15.118032999329088,4.370252479651586
15.115090888177482,4.421077722605818
15.112372590114742,4.471929035208644
15.109868688280462,4.522805256158579
15.107569765814251,4.573705224154139
15.105466405855685,4.6246277778938305
15.103549191544367,4.6755717560761685
15.101808706019893,4.726535997399667
15.100235532421857,4.777519340562842
15.098820253889857,4.828520624264203
15.097553453563483,4.879538687202263
15.09642571458233,4.930572368075536
15.095427620085996,4.981620505582534
15.094549753214077,5.032681938421775
15.093782697106166,5.083755505291767
15.093117034901853,5.134840044891023
15.092543349740742,5.185934395918056
15.092052224762428,5.237037397071386
15.091634243106498,5.288147887049517
15.091279987912552,5.339264704550967
15.090980042320185,5.390386688274248
15.09072498946899,5.441512676917875
15.090505412498567,5.492641509180357
15.0903118945485,5.543772023760209
15.090135018758396,5.594903059355945
15.089965368267846,5.64603345466608
15.089793526216443,5.6971620483891225
15.089610075743781,5.748287679223586
15.089405599989458,5.799409185867987
15.089170682093071,5.850525407020837
15.088895905194212,5.901635181380652
15.088571852432473,5.952737347645939
15.08818910694745,6.003830744515214
15.087738251878749,6.0549142106869915
15.087209870365951,6.105986584859785
15.086594545548657,6.157046705732104
15.085882860566464,6.208093412002466
15.085065398558964,6.259125542369379
15.084132742665748,6.310141935531362
15.083075476026417,6.361141430186924
15.081884181780566,6.412122865034577
15.08054944306779,6.46308507877284
15.079061843027677,6.514026910100222
15.077412375901297,6.564947249633837
15.075599751238757,6.615845962368408
15.07362953558746,6.666723779278823
15.071507534185079,6.71758146148451
15.069239552269288,6.768419770104897
15.066831395077763,6.819239466259413
15.064288867848168,6.870041311067485
15.06161777581818,6.920826065648539
15.058823924225479,6.971594491122012
15.055913118307728,7.022347348607323
15.052891163302606,7.073085399223904
15.049763864447781,7.123809404091183
15.046537026980934,7.174520124328593
15.043216456139728,7.225218321055554
15.039807957161845,7.275904755391498
15.036317335284956,7.326580188455856
15.032750395746726,7.377245381368055
15.02911294378484,7.4279010952475195
15.025410784636959,7.478548091213681
15.021649723540762,7.529187130385968
15.017835565733925,7.5798189738838095
15.013974116454119,7.630444382826635
15.010071180939013,7.681064118333867
15.006132564426284,7.731678941524939
15.002164072153604,7.7822896135192785
14.998171509358649,7.832896895436315
14.99416068127908,7.883501548395471
14.990137393152585,7.93410433351618
14.98610745021683,7.98470601191787
14.98207665770949,8.035307344719971
14.978050820868237,8.085909093041908
14.974035744930742,8.136512018003108
14.97003723513467,8.187116880723
14.966061096717716,8.237724442321019
14.962113134917537,8.288335463916587
14.95819915497181,8.338950706629133
14.954324962118204,8.389570931578085
14.950496361594402,8.440196899882874
14.946719158638063,8.49082937266293
14.942999158486872,8.541469111037673
14.939342166378497,8.592116876126537
14.93575398755061,8.642773429048951
14.932240427240886,8.693439530924346
14.928807290686997,8.744115942872142
14.925460383126614,8.794803426011772
14.922205509797417,8.845502741462667
14.919048475937071,8.896214650344252
14.915995086783255,8.946939913775955
14.913051147573633,8.997679292877201
14.910222463545885,9.048433548767427
14.90751483993769,9.099203442566058
14.904934081986708,9.149989735392523
14.902485994930622,9.200793188366244
14.900176384007096,9.251614562606655
14.898011054453812,9.302454619233185
14.895995780277667,9.353314115390237
14.89413199645218,9.404193255953972
14.892412391465482,9.455091132555808
14.890828602825204,9.506006703059313
14.889372268038962,9.556938925328067
14.888035024614393,9.60788675722563
14.886808510059103,9.65884915661558
14.885684361880731,9.709825081361478
14.88465421758689,9.760813489326903
14.883709714685212,9.81181333837542
14.882842490683313,9.862823586370599
14.882044183088821,9.913843191176019
14.88130642940936,9.964871110655238
14.880620867152556,10.015906302671835
14.879979133826028,10.066947725089372
14.879372866937402,10.117994335771428
14.878793703994297,10.169045092581568
14.878233282504343,10.220098953383363
14.877683239975164,10.271154876040384
14.87713521391438,10.322211818416209
14.876580841829615,10.37326873837439
14.876011761228494,10.424324593778511
14.875419609618636,10.475378342492139
14.874796024507678,10.526428942378846
14.87413264340323,10.577475351302198
14.873421103812914,10.628516527125765
14.872653043244371,10.679551427713122
14.871820099205209,10.730579010927839
14.870913909203054,10.781598234633487
14.869926110745535,10.832608056693626
14.86884834134028,10.883607434971843
14.867672238494897,10.934595327331692
14.866389439717011,10.985570691636747
14.864991582514266,11.03653248575059
14.86347030439427,11.087479667536776
14.861817242864648,11.138411194858884
14.860024035433028,11.189326025580492
14.858082319607025,11.240223117565147
14.855983732894272,11.291101428676438
14.853719912802388,11.34195991677793
14.851282496839,11.39279753973319
14.848663122511729,11.443613255405793
14.845853427328196,11.494406021659307
14.842845048796033,11.545174796357305
14.839629624422855,11.595918537363353
14.836198791716292,11.64663620254103
14.832544188183967,11.697326749753895
14.828657451333498,11.74798913686552
14.824530218672514,11.79862232173948
14.820154127708635,11.84922526223934
14.815520815949494,11.899796916228683
14.810621920902701,11.95033624157106
14.805449080075888,12.000842196130055
14.799993930976676,12.051313737769236
14.794248111112694,12.101749824352172
14.788203257991558,12.152149413742428
14.781851009120896,12.202511463803582
14.775180432925383,12.252832474900385
14.768168708167448,12.30309757414437
14.760789576482603,12.353288600806442
14.753016779165197,12.403387393831146
14.744824057509575,12.45337579216303
14.736185152810084,12.503235634746646
14.727073806361068,12.552948760526531
14.717463759456875,12.602497008447243
14.707328753391849,12.651862217453317
14.696642529460341,12.701026226489315
14.685378828956683,12.749970874499773
14.673511393175236,12.798678000429241
14.661013963410335,12.84712944322227
14.647860280956335,12.895307041823411
14.634024087107576,12.9431926351772
14.619479123158403,12.990768062228188
14.604199130403165,13.038015161920926
14.588157850136206,13.08491577319996
14.571329023651874,13.131451735009836
14.553686392244515,13.177604886295107
14.535203697208471,13.223357066000311
14.515854679838085,13.268690113069999
14.49561308142771,13.31358586644873
14.47445264327169,13.358026165081032
14.45234710666437,13.40199284791146
14.429270212900096,13.445467753884563
14.405195703273215,13.488432721944893
14.380097319078068,13.530869591036986
14.353948801609006,13.572760200105398
14.326727012392782,13.61407148374245
14.298426321140598,13.654686745543264
14.269047200178578,13.694460138863446
14.238590128095566,13.7332457871435
14.20705558348042,13.770897813823952
14.174444044921986,13.807270342345296
14.140755991009117,13.842217496148047
14.105991900330666,13.875593398672718
14.070152251475486,13.907252173359812
14.033237523032426,13.937047943649844
13.995248193590335,13.964834832983321
13.956184741738081,13.990466964800758
13.9160476460645,14.01379846254266
13.874837385158449,14.034683449649533
13.832554437608778,14.052976049561892
13.789199282004343,14.068530385720246
13.744772396933993,14.081200581565103
13.699274260986579,14.090840760536974
13.652709689093536,14.097319998635715
13.605147565232194,14.10072829449185
13.556705680077979,14.101324286618892
13.507503058686599,14.099370869915559
13.45765872611377,14.095130939280585
13.407291707415203,14.088867389612686
13.356521027646604,14.080843115810588
13.305465711863695,14.071321012773028
13.254244785122179,14.060563975398718
13.202977272477767,14.048834898586387
13.15178219898618,14.036396677234762
13.100778589703124,14.023512206242565
13.050085469684314,14.010444380508522
12.999811161978506,13.997438846569468
12.94997157413348,13.984592305440819
12.90053533788447,13.971925263987934
12.851470703366134,13.959457614052761
12.802745920713125,13.947209247477248
12.754329240060105,13.93520005610334
12.706188911541727,13.923449931772977
12.658293185292651,13.911978766328112
12.610610311447525,13.900806451610677
12.563108540141013,13.889952879462633
12.515756121507764,13.879437941725914
12.468521305682438,13.86928153024247
12.421372342799694,13.859503536854245
12.37427748299418,13.850123853403186
12.327204976400559,13.841162371731228
12.28012307315349,13.832638983680333
12.233000023387621,13.824573581092434
12.185804077237611,13.816986055809478
12.138503484838118,13.809896299673412
12.091066496323801,13.803324204526183
12.043461361829308,13.79728966220973
11.995656331489302,13.791812564566003
11.94761965543843,13.786912803436946
11.899319583811362,13.782610270664506
11.850724366742744,13.778924858090623
11.801802254367235,13.775876457557246
11.75252149681949,13.77348496090632
11.702850344234172,13.771770259979789
11.652757926154436,13.770751020299597
11.602242462962183,13.770405340714701
11.551337255802407,13.770662400554816
11.500077696393454,13.771448463881189
11.44849917645366,13.772689794755058
11.396637087701366,13.774312657237676
11.344526821854902,13.776243315390278
11.292203770632616,13.778408033274118
11.239703325752838,13.780733074950435
11.187060878933913,13.783144704480472
11.134311821894176,13.785569185925484
11.081491546351957,13.787932783346701
11.028635444025609,13.79016176080538
10.975778906633463,13.79218238236276
10.922957325893861,13.793920912080084
10.870206093525134,13.795303614018597
10.81756060124563,13.796256752239549
10.765056240773674,13.796706590804176
10.712728403827617,13.796579393773731
10.660612482125783,13.795801425209453
10.608743867386524,13.794298949172589
10.557157951328175,13.791998229724383
10.505890125669078,13.788825530926083
10.454975782127558,13.784707116838925
10.404450312421963,13.77956925152416
10.354349108270632,13.773338199043035
10.304707558085841,13.765940231112005
10.255547823146827,13.75733224703714
10.2068487767805,13.747571379911708
10.158580450893066,13.73673523524766
10.110712877390693,13.724901418556941
10.06321608817958,13.712147535351498
10.016060115165905,13.698551191143276
9.969214990255862,13.684189991444217
9.922650745355632,13.669141541766276
9.876337412371404,13.65348344762139
9.830245023209363,13.637293314521514
9.784343609775705,13.62064874797859
9.738603203976611,13.60362735350457
9.692993837718266,13.586306736611396
9.64748554290686,13.56876450281102
9.602048351448582,13.551078257615378
