t,joy_throttle,joy_steering
10.099020719528198,1.0,-0.0
10.198737382888794,1.0,-0.0
10.248827934265137,1.0,-0.0
10.300814390182495,1.0,-0.0
10.351179838180542,1.0,-0.0
10.45118761062622,1.0,-0.0
10.551652669906616,1.0,-0.0
10.651394844055176,1.0,-0.0
10.70144772529602,1.0,-0.0
10.801728963851929,1.0,-0.0
10.852335929870605,1.0,-0.0
10.93680715560913,0.9174715280532837,-0.0
10.941310405731201,0.8349109292030334,-0.0
10.944670677185059,0.7523503303527832,-0.0
10.949135541915894,0.653277575969696,-0.0
10.952532052993774,0.5459488034248352,-0.0
10.964779138565063,-0.19916218519210815,-0.0
10.969549417495728,-0.0,-0.0
11.06959056854248,-0.0,-0.0
11.168816804885864,-0.0,-0.0
11.201001167297363,-0.04229704663157463,-0.0
11.205488443374634,-0.07532128691673279,-0.0
11.208898305892944,-0.10008946806192398,-0.0
11.216695070266724,-0.15788188576698303,-0.0
11.224454641342163,-0.24869854748249054,-0.0
11.228968143463135,-0.31474700570106506,-0.0
11.233380317687988,-0.31474700570106506,-0.0
11.233408451080322,-0.36428338289260864,-0.0
11.236806154251099,-0.36428338289260864,-0.0
11.236836194992065,-0.43033185601234436,-0.0
11.241224527359009,-0.43033185601234436,-0.0
11.24124813079834,-0.47986820340156555,-0.0
11.244686841964722,-0.47986820340156555,-0.0
11.244718313217163,-0.6449894309043884,-0.0
11.253538846969604,-0.7523182034492493,-0.0
11.256843090057373,-1.0,-0.0
11.307790517807007,-1.0,-0.0
11.35869312286377,-1.0,-0.0
11.397472143173218,-1.0,-0.0
11.400831937789917,-1.0,-0.0
11.450951337814331,-1.0,-0.0
11.551471948623657,-1.0,-0.0
11.644639492034912,-1.0,-0.0
11.644666910171509,0.4055958092212677,-0.0
11.649135112762451,0.4055958092212677,-0.0
11.649155855178833,0.4716442823410034,-0.0
11.652513980865479,0.4716442823410034,-0.0
11.652530431747437,0.1496579498052597,-0.0
11.66059947013855,-0.10008946806192398,-0.0
11.665067434310913,-0.0,-0.0
11.715550184249878,-0.0,-0.0
11.815694808959961,-0.0,-0.0
11.866664171218872,-0.0,-0.0
11.917779684066772,-0.0,-0.0
11.967918157577515,-0.0,-0.0
12.017889499664307,-0.0,-0.0
12.068063497543335,-0.0,-0.0
12.167457342147827,-0.0,-0.0
12.268686294555664,-0.0,-0.0
12.318922281265259,-0.0,-0.0
12.369229316711426,-0.0,-0.0
12.46949315071106,-0.0,-0.0
12.569793939590454,-0.0,-0.0
12.619969129562378,-0.0,-0.0
12.72060251235962,-0.0,-0.0
12.771775007247925,-0.0,-0.0
12.822763919830322,-0.0,-0.0
12.87365460395813,-0.0,-0.0
12.924335956573486,-0.0,-0.0
12.97483229637146,-0.0,-0.0
13.02572512626648,-0.0,-0.0
13.076523542404175,-0.0,-0.0
13.175045251846313,-0.0,-0.0
13.27597188949585,-0.0,-0.0
13.326149940490723,-0.0,-0.0
13.426541805267334,-0.0,-0.0
13.476710557937622,-0.0,-0.0
13.527562141418457,-0.0,-0.0
13.627014636993408,-0.0,-0.0
13.677445411682129,-0.0,-0.0
13.777143955230713,-0.0,-0.0
